Transaction ID,User,Person,CARD INDEX,Year,Card Number,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Latitude,Longitude,Zip,MCC,Errors?,Is Fraud?,Merchant_ID
11153,366,Axton Fox,3,2004,5979251671199858.0,2,18,13:11,$160.13,Online Transaction,-9092677072201095172,ONLINE,,0.0,0.0,,4900,,No,11
11154,174,Sasha Gao,3,2004,4863290933542106.0,2,20,00:44,$100.94,Swipe Transaction,-8566951830324093739,El Paso,TX,-106.4568,31.8048,79930.0,3640,,No,302
11155,1506,Genesis Fisher,3,2004,5971047131415221.0,2,20,00:58,$-177.00,Swipe Transaction,-8566951830324093739,El Paso,TX,-106.4568,31.8048,79930.0,3640,,No,302
11156,869,Aspen Stewart,3,2004,4677263098292783.0,2,21,06:14,$145.91,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11157,1040,Miller Powell,3,2004,5451139349544228.0,2,21,13:25,$11.68,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
11158,632,Alessandro Thompson,3,2004,5049713217655208.0,2,22,06:09,$146.83,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
11159,1220,Fox Martinez,3,2004,5252574971670597.0,2,22,06:54,$44.61,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11160,1886,Allan Davis,3,2004,327833439977815.0,2,22,13:17,$11.93,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
11161,453,Audrina Thompson,3,2004,4003314505746426.0,2,23,06:00,$99.73,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11162,1847,Quincy Fox,3,2004,5242747753340318.0,2,23,22:26,$193.58,Swipe Transaction,-8135850083113399757,La Verne,CA,-117.7708,34.1159,91750.0,8043,,No,153
11163,161,Atticus Abe,3,2004,4329687142518025.5,2,24,06:25,$121.59,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,Insufficient Balance,No,0
11164,1086,Ayden Kelley,3,2004,4526531668861041.0,2,24,06:26,$116.57,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,Insufficient Balance,No,0
11165,969,Baylor Roberts,3,2004,4614912096462106.0,2,26,13:15,$193.23,Swipe Transaction,7945328079774550558,La Verne,CA,-117.7708,34.1159,91750.0,4900,,No,80
11166,1296,Daniella Robinson,3,2004,4236028748423167.0,3,1,06:27,$120.00,Swipe Transaction,-4282466774399734331,Mira Loma,CA,-117.5236,33.9938,91752.0,4829,,No,25
11167,1872,Nathaniel Lopez,3,2004,4749171976917258.0,3,1,06:28,$143.84,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
11168,1268,Piper Garcia,3,2004,5693986376592853.0,3,2,06:00,$139.85,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11169,33,Rosa Faraday,3,2004,5068255294282305.0,3,3,06:12,$130.71,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
11170,947,Aden Rodriguez,3,2004,5745960951909793.0,3,3,06:48,$38.32,Swipe Transaction,-5475680618560174533,Monterey Park,CA,-118.115,34.048,91755.0,5942,,No,14
11171,278,Raiden Reed,3,2004,4489235577455871.0,3,4,08:30,$71.62,Swipe Transaction,3952145593743244256,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,62
11172,799,Canaan Long,3,2004,5641292346753762.0,3,5,06:26,$115.40,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,Insufficient Balance,No,39
11173,587,Maleah Morris,3,2004,5250335239588576.0,3,6,06:12,$115.03,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
11174,543,Tori Bailey,3,2004,5565765822212471.0,3,6,06:51,$55.94,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11175,144,Amayah Thomas,3,2004,4437020876913493.0,3,6,12:30,$38.52,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
11176,1009,Emmett Morgan,3,2004,4276546488958933.0,3,6,12:45,$57.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
11177,1293,Brennan Johnson,3,2004,5550802323458257.0,3,6,12:50,$-57.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
11178,1231,Jefferson Jenkins,3,2004,4313972060102096.0,3,7,06:19,$130.95,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
11179,1997,Annika Russell,3,2004,4718517475996018.0,3,8,09:52,$57.02,Swipe Transaction,4055257078481058705,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,9
11180,286,Felicity Nelson,3,2004,4636082679216722.0,3,9,06:00,$138.68,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
11181,366,Axton Fox,3,2004,5979251671199858.0,3,9,12:54,$84.00,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
11182,430,Ava Evans,3,2004,4361392563969799.0,3,9,12:56,$-84.00,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
11183,1573,Samara Murphy,3,2004,4084042364575576.0,3,9,12:58,$46.50,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
11184,32,Madalynn Gutierrez,3,2004,4737484014371342.0,3,10,05:50,$128.61,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
11185,1345,Drew Green,3,2004,5691973692138971.0,3,10,06:29,$105.61,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
11186,1026,Marcel Myers,3,2004,5708920987862167.0,3,11,05:46,$113.97,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11187,1865,Yusuf Rivera,3,2004,4452357307336469.0,3,11,06:18,$129.87,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
11188,1145,Anton White,3,2004,4012324054921748.0,3,13,06:07,$119.05,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
11189,662,Juliette Wright,3,2004,5573795199148995.0,3,13,06:51,$39.40,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
11190,1239,Zackary Lewis,3,2004,4092157051011106.0,3,14,06:45,$39.80,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11191,707,Julieta Gao,3,2004,5893405968354192.0,3,17,06:09,$96.23,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
11192,696,Lance Xi,3,2004,5751184311438390.0,3,17,23:59,$271.00,Swipe Transaction,564235470684140432,Oceanside,CA,-117.3795,33.1959,92051.0,7011,,No,11192
11193,1026,Marcel Myers,3,2004,5708920987862167.0,3,18,06:31,$41.06,Swipe Transaction,-2571905114943135262,Oceanside,CA,-117.3795,33.1959,92051.0,5912,,No,11193
11194,97,Annalee Sanders,3,2004,4966727954053977.0,3,18,06:38,$135.60,Swipe Transaction,2027553650310142703,Oceanside,CA,-117.3573,33.2072,92054.0,5541,,No,12
11195,1306,Javion Stewart,3,2004,5166666850423125.0,3,19,09:22,$60.48,Swipe Transaction,-7353042200409852611,Oceanside,CA,-117.3795,33.1959,92051.0,7538,,No,2176
11196,734,Dario El-Mafouk,3,2004,5656868060475089.0,3,19,21:20,$-271.00,Swipe Transaction,564235470684140432,Oceanside,CA,-117.3795,33.1959,92051.0,7011,,No,11192
11197,273,Matthew Martin,3,2004,5690418496059242.0,3,19,21:28,$135.75,Swipe Transaction,564235470684140432,Oceanside,CA,-117.3795,33.1959,92051.0,7011,,No,11192
11198,74,Tristian Walker,3,2004,4226284680001632.0,3,20,06:00,$147.35,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
11199,578,Soren Martinez,3,2004,4510686870861755.0,3,21,06:21,$156.24,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
11200,1274,Darrell Gomez,3,2004,5115906061769120.0,3,22,16:56,$32.72,Swipe Transaction,838425044734233142,Mira Loma,CA,-117.5236,33.9938,91752.0,4814,,No,84
11201,509,Jessica Reed,3,2004,5405712448987535.0,3,23,13:25,$15.04,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
11202,1035,Eric Lonsdale,3,2004,5233470858754888.0,3,23,20:10,$89.52,Swipe Transaction,-5023497618971072366,Mira Loma,CA,-117.5236,33.9938,91752.0,5812,,No,63
11203,265,Prince Masvidal,3,2004,4150139913418045.0,3,25,06:10,$116.42,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
11204,1011,Brenna Gonzalez,3,2004,5004660687674189.0,3,25,06:49,$35.91,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11205,642,Gwendolyn Labelle,3,2004,5109840055437737.0,3,25,16:56,$29.24,Online Transaction,4241336128694185533,ONLINE,,0.0,0.0,,4814,,No,181
11206,1782,Briar Gomez,3,2004,4848387288995352.0,3,26,06:00,$86.80,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
11207,140,Nolan Sadr,3,2004,6113979959799077.0,3,26,20:05,$164.23,Swipe Transaction,838425044734233142,Mira Loma,CA,-117.5236,33.9938,91752.0,4814,,No,84
11208,1369,Gemma Masvidal,3,2004,4288018843262287.0,3,29,06:01,$149.50,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11209,1735,Kaleb Price,3,2004,4295192613583548.0,3,29,13:41,$57.27,Swipe Transaction,6661973303171003879,Ontario,CA,-117.6187,34.0316,91761.0,5211,,No,205
11210,1415,Zahir Ward,3,2004,5718325041563276.0,3,30,06:14,$138.61,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
11211,1843,Leighton Cook,3,2004,4052977938644536.0,4,1,06:27,$160.00,Swipe Transaction,-4282466774399734331,Mira Loma,CA,-117.5236,33.9938,91752.0,4829,,No,25
11212,1387,Eliezer Bennett,3,2004,5103132578062947.0,4,1,13:53,$174.53,Online Transaction,-9092677072201095172,ONLINE,,0.0,0.0,,4900,,No,11
11213,1440,Erika Ajami,3,2004,5132514461067101.0,4,1,20:47,$63.71,Online Transaction,5805127065224074672,ONLINE,,0.0,0.0,,7349,,No,583
11214,195,Elora Schmidt,3,2004,4403164286544036.0,4,2,06:16,$116.89,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
11215,1694,Jaxson Anderson,3,2004,5288171160215324.0,4,3,06:01,$29.28,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
11216,1361,Zuri Xi,3,2004,4378499154074856.0,4,3,06:14,$115.09,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
11217,1660,Mira Collins,3,2004,5583589115477515.0,4,4,06:19,$160.52,Online Transaction,7035602569409149834,ONLINE,,0.0,0.0,,5311,,No,1136
11218,287,Jakob Roberts,3,2004,5925601743609258.0,4,6,06:17,$157.95,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11219,1352,Archer Faraday,3,2004,5341022658860517.0,4,7,06:27,$117.62,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
11220,269,Magdalena Farhad,3,2004,4007252024868251.0,4,7,14:08,$76.02,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
11221,361,Maleah Williams,3,2004,5074153322431986.0,4,7,20:12,$193.75,Online Transaction,6654290286221782850,ONLINE,,0.0,0.0,,4899,,No,268
11222,1496,Dario Collins,3,2004,5632931851516080.0,4,8,06:10,$118.72,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
11223,274,Rex Long,3,2004,4794716774405771.0,4,8,14:24,$3.44,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
11224,1833,Griffin King,3,2004,6308521512097419.0,4,9,06:00,$125.48,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
11225,87,Amelia Fernandez,3,2004,4528854599819268.0,4,9,09:37,$127.41,Swipe Transaction,7945328079774550558,La Verne,CA,-117.7708,34.1159,91750.0,4900,,No,80
11226,1867,Emory Lopez,3,2004,4605950682175499.0,4,10,07:29,$97.64,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
11227,1633,Moises Butler,3,2004,5403035493529596.0,4,11,06:15,$155.33,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11228,1518,Brody Ryan,3,2004,5846069874081323.0,4,12,06:12,$128.54,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11229,731,Warren El-Mafouk,3,2004,371160621699651.0,4,12,06:56,$44.31,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11230,1749,Preston Fu,3,2004,5452689036471935.0,4,13,06:07,$119.41,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,Insufficient Balance,No,44
11231,426,Teresa Adams,3,2004,5691905533359944.0,4,13,06:29,$120.27,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
11232,294,Thiago Hughes,3,2004,5693202604748580.0,4,13,18:55,$570.64,Online Transaction,8860779126936896686,ONLINE,,0.0,0.0,,6300,,No,11232
11233,796,Peyton Stewart,3,2004,5499814764082703.0,4,13,19:41,$19.04,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11234,460,Makayla Garcia,3,2004,4971872629769691.0,4,15,20:06,$128.42,Online Transaction,6654290286221782850,ONLINE,,0.0,0.0,,4899,,No,268
11235,714,Santino Powell,3,2004,5691295319611631.0,4,16,06:02,$149.86,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11236,1794,Silas Kelly,3,2004,5647089735442965.0,4,16,08:43,$58.47,Swipe Transaction,3952145593743244256,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,62
11237,359,Dilan Anwar,3,2004,4880127142903322.0,4,16,14:08,$907.52,Swipe Transaction,-3796620483240753238,Lakeside,CA,-116.9201,32.8562,92040.0,3256,,No,8713
11238,233,Sydney Fox,3,2004,4205377401404982.0,4,17,16:56,$122.80,Swipe Transaction,-5149532407043754225,La Verne,CA,-117.7708,34.1159,91750.0,5655,,No,671
11239,1466,Marvin Roberts,3,2004,5550873515782737.0,4,18,05:41,$26.88,Swipe Transaction,-5475680618560174533,Monterey Park,CA,-118.115,34.048,91755.0,5942,,No,14
11240,1886,Allan Davis,3,2004,327833439977815.0,4,19,06:29,$115.74,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
11241,336,Wilder Chen,3,2004,5796139864739324.0,4,21,20:10,$278.79,Swipe Transaction,838425044734233142,Mira Loma,CA,-117.5236,33.9938,91752.0,4814,,No,84
11242,706,Ledger Barnes,3,2004,6135310578604021.0,4,22,06:17,$132.50,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
11243,1606,Dario Thompson,3,2004,5397077557835988.0,4,24,04:50,$224.00,Swipe Transaction,-112121233619748226,Chicago Ridge,IL,-87.7774,41.7017,60415.0,3509,,No,1544
11244,812,Veda Brown,3,2004,5481575854699028.0,4,24,06:49,$27.81,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11245,826,Ben Cook,3,2004,5750323855690430.0,4,25,06:01,$125.46,Swipe Transaction,2027553650310142703,Evanston,IL,-87.6865,42.0302,60202.0,5541,,No,12
11246,1848,Chloe Nguyen,3,2004,4049537564126777.0,4,25,13:29,$11.32,Swipe Transaction,-3735518998732944464,Evanston,IL,-87.6865,42.0302,60202.0,5812,,No,6448
11247,310,Noel Davis,3,2004,4444532245535178.0,4,26,06:07,$102.14,Swipe Transaction,2027553650310142703,Evanston,IL,-87.6865,42.0302,60202.0,5541,,No,12
11248,862,Bexley Howard,3,2004,344544551925411.0,4,26,19:28,$142.97,Online Transaction,-8338381919281017248,ONLINE,,0.0,0.0,,4899,,No,24
11249,639,Alina Braun,3,2004,4184962720948425.0,4,28,07:47,$40.51,Swipe Transaction,8431730853983936426,Evanston,IL,-87.6865,42.0302,60202.0,5912,,No,6450
11250,1575,Lennon Martin,3,2004,4144495012148527.0,4,28,09:56,$53.87,Swipe Transaction,-2924108161969870047,Evanston,IL,-87.6865,42.0302,60202.0,7538,,No,11250
11251,363,Jazlynn Perez,3,2004,6575727919683836.0,4,28,20:39,$74.75,Swipe Transaction,1704172588052121931,Evanston,IL,-87.6865,42.0302,60202.0,5812,,No,1773
11252,321,Charli Nelson,3,2004,5916860407845357.0,5,2,06:28,$86.86,Swipe Transaction,870450682116565133,Evanston,IL,-87.6865,42.0302,60202.0,5300,,No,6447
11253,1737,Breanna Robinson,3,2004,5689212244021237.0,5,3,06:14,$137.75,Swipe Transaction,-5581123930363301609,Evanston,IL,-87.6865,42.0302,60202.0,5311,,No,829
11254,777,Duncan Torres,3,2004,5403277732999672.0,5,3,06:32,$101.34,Swipe Transaction,8431730853983936426,Evanston,IL,-87.6865,42.0302,60202.0,5912,,No,6450
11255,1407,Chana Bennett,3,2004,5084870986694899.0,5,3,13:37,$6.20,Swipe Transaction,2027553650310142703,Evanston,IL,-87.6865,42.0302,60202.0,5541,,No,12
11256,1137,Alfonso Carter,3,2004,4522988269777230.0,5,4,06:10,$122.30,Swipe Transaction,-5581123930363301609,Evanston,IL,-87.6865,42.0302,60202.0,5311,Insufficient Balance,No,829
11257,90,Mae Farhad,3,2004,4709941855155413.0,5,5,13:10,$-224.00,Swipe Transaction,-112121233619748226,Chicago Ridge,IL,-87.7774,41.7017,60415.0,3509,,No,1544
11258,1499,Raphael Wilson,3,2004,5252385354093904.0,5,5,13:26,$152.82,Swipe Transaction,-112121233619748226,Chicago Ridge,IL,-87.7774,41.7017,60415.0,3509,,No,1544
11259,1521,Alessandro Bell,3,2004,5344072434039629.0,5,7,06:13,$106.19,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11260,378,Uriel Parker,3,2004,5568613598314709.0,5,7,11:30,$18.81,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11261,1648,Elaine Johnson,3,2004,5046466769118356.0,5,8,06:19,$127.06,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11262,786,Lincoln Sanders,3,2004,375440461139587.0,5,9,06:06,$150.36,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
11263,413,Wilder Hughes,3,2004,5622935637285354.0,5,11,06:28,$109.69,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
11264,288,Melina Hall,3,2004,6774837644015385.0,5,11,13:45,$83.45,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,Insufficient Balance,No,16
11265,323,Gloria Smith,3,2004,5359168203636426.0,5,12,05:14,$119.24,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,Insufficient Balance,No,16
11266,725,Jamie Ajami,3,2004,4983572770371790.0,5,12,06:20,$137.81,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
11267,992,Emmett Hall,3,2004,4273067279715891.0,5,13,13:47,$5.89,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
11268,1192,Charles Clark,3,2004,4672018031116294.0,5,15,06:00,$96.33,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
11269,1888,Kyng El-Mafouk,3,2004,5809446324429038.0,5,15,13:42,$65.61,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11270,572,Sylvie Brown,3,2004,5686575699244488.0,5,17,11:25,$2.08,Swipe Transaction,-7232193519160172381,La Verne,CA,-117.7708,34.1159,91750.0,7542,,No,364
11271,1521,Alessandro Bell,3,2004,5344072434039629.0,5,17,14:13,$2.64,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
11272,148,Kora Bailey,3,2004,5718135133841307.0,5,18,06:36,$15.29,Swipe Transaction,-5475680618560174533,Monterey Park,CA,-118.115,34.048,91755.0,5942,,No,14
11273,1015,Miranda Carter,3,2004,5023362294953907.0,5,18,19:28,$70.85,Swipe Transaction,-1605794445852049456,La Verne,CA,-117.7708,34.1159,91750.0,5812,,No,34
11274,585,Gwen Evans,3,2004,5736136415216037.0,5,18,20:20,$83.86,Swipe Transaction,-5023497618971072366,Mira Loma,CA,-117.5236,33.9938,91752.0,5812,,No,63
11275,1457,Bryce Long,3,2004,4391595396891553.0,5,19,06:07,$158.35,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
11276,919,Joy Campbell,3,2004,5938238674613511.0,5,19,10:01,$247.00,Swipe Transaction,-1007477596717646975,Anchorage,AK,-149.7447,61.2037,99504.0,3780,,No,1772
11277,1987,Adelaide Diaz,3,2004,314393148415045.0,5,21,18:36,$169.88,Swipe Transaction,-1007477596717646975,Anchorage,AK,-149.7447,61.2037,99504.0,3780,,No,1772
11278,898,Janiyah Morales,3,2004,5972582186298210.0,5,21,18:44,$-247.00,Swipe Transaction,-1007477596717646975,Anchorage,AK,-149.7447,61.2037,99504.0,3780,,No,1772
11279,69,Brianna Powell,3,2004,4877073763902898.0,5,23,06:17,$141.69,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
11280,402,Sophia Perez,3,2004,4719376429761062.0,5,23,11:39,$31.45,Swipe Transaction,6135208568923449408,La Verne,CA,-117.7708,34.1159,91750.0,9402,,No,551
11281,123,Messiah Bell,3,2004,4164752448797896.0,5,23,13:02,$63.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
11282,566,Kathleen Allen,3,2004,4590969585932290.0,5,23,13:03,$-63.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
11283,1850,Harmoni Fox,3,2004,5751825449090351.0,5,23,13:25,$54.04,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
11284,242,Xander Abe,3,2004,5183385831950704.0,5,25,00:15,$30.50,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
11285,1197,Adrianna Morales,3,2004,4919539941598159.0,5,25,19:56,$492.57,Swipe Transaction,-811651038065591449,La Verne,CA,-117.7708,34.1159,91750.0,6300,,No,129
11286,784,Henrik Farhad,3,2004,4870869234867987.0,5,26,06:06,$173.32,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11287,486,Beckett Gonzalez,3,2004,5158289509346685.0,5,26,06:28,$118.72,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,Insufficient Balance,No,39
11288,826,Ben Cook,3,2004,5750323855690430.0,5,26,06:48,$25.87,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
11289,45,Butch Brooks,3,2004,5115700923413241.0,5,27,06:18,$157.06,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11290,1830,Rylan Morgan,3,2004,5768193861918367.0,5,28,06:02,$173.39,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
11291,1059,Aliana Diaz,3,2004,4963194250583008.0,5,28,06:54,$136.37,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
11292,459,Yousef Barnes,3,2004,398744318776089.0,5,28,13:16,$43.98,Swipe Transaction,1878448597312197393,La Verne,CA,-117.7708,34.1159,91750.0,5310,,No,667
11293,980,Lucca James,3,2004,4976547749422816.0,5,28,13:34,$1015.75,Swipe Transaction,1675441676719009369,Mira Loma,CA,-117.5236,33.9938,91752.0,5733,,No,5129
11294,1284,Winnie Ortiz,3,2004,4844646610537453.0,5,28,20:22,$43.13,Online Transaction,-9092677072201095172,ONLINE,,0.0,0.0,,4900,,No,11
11295,306,Briella Kelly,3,2004,6525938932537502.0,5,29,06:18,$162.22,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
11296,1075,Opal Ortiz,3,2004,5190258026083823.0,5,30,20:23,$141.39,Swipe Transaction,838425044734233142,Mira Loma,CA,-117.5236,33.9938,91752.0,4814,,No,84
11297,216,Raven Hall,3,2004,5168819174478422.0,5,31,06:02,$100.83,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
11298,596,Harrison Fisher,3,2004,5188366223912130.0,5,31,09:39,$159.04,Online Transaction,-9092677072201095172,ONLINE,,0.0,0.0,,4900,,No,11
11299,308,Jazlynn Watson,3,2004,5569049232811437.0,5,31,13:22,$70.00,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
11300,1080,Rowan Rodriguez,3,2004,5412731781518758.0,6,2,06:21,$156.92,Online Transaction,-7421093378627544099,ONLINE,,0.0,0.0,,5311,,No,85
11301,464,Paula Gray,3,2004,5390794078159439.0,6,2,06:46,$28.05,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11302,225,Ruby Farhad,3,2004,4012401097853240.0,6,3,05:59,$44.81,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
11303,1655,Elizabeth Gomez,3,2004,5199637709729169.0,6,5,06:22,$177.81,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
11304,814,Chad Gray,3,2004,4420834293443756.0,6,5,10:39,$2.19,Swipe Transaction,6130287678940178238,La Verne,CA,-117.7708,34.1159,91750.0,5651,,No,1185
11305,218,London Reyes,3,2004,5450176266666014.0,6,6,05:12,$160.67,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
